#name	value
uc010mwl.3	NR_027406
uc010mwn.3	NM_001161808
uc004bom.1	NM_001161808
uc010mwo.1	NM_001161808
uc022bni.1	NR_038975
uc004bot.3	NR_029611
uc004bou.3	NR_029782
uc010mwr.1	NM_182487
uc004bov.3	NM_182487
uc004bow.3	NM_182487
uc011lzn.3	NM_001276375
uc011lzo.3	NM_001276374
uc004box.4	NM_001045476
uc011lzp.3	NM_001276376
uc004bpa.4	NM_030978
uc004bph.2	NM_001174152
uc004bpi.3	NM_001174152
uc004bpj.3	NM_001174153
uc004bpk.3	NM_005833
uc004bpo.3	NM_015635
uc011lzs.1	NM_015635
uc004bpp.3	NM_015635
uc004bpq.3	NM_015635
uc010mwx.3	NM_015635
uc004bpr.3	NM_015635
uc004bps.3	NM_015635
uc010mwy.1	NM_015635
uc004bpt.3	NM_015635
uc004bqb.3	NM_006195
uc004bqc.3	NR_024122
uc004bqd.3	NR_024123
uc011lzw.2	NM_001134778
uc011lzx.2	NM_001134778
uc004bqe.3	NM_001134778
uc004bqg.2	NM_001011703
uc004bqh.2	NM_033446
uc011lzy.2	NM_033446
uc011lzz.1	NM_001011703
uc010mxd.3	NM_033446
uc011maa.2	NM_001174146
uc004bqi.3	NM_002316
uc004bqj.3	NM_001174147
uc004bql.3	NM_014007
uc010mxf.3	NM_001135776
uc004bqm.4	NM_001099270
uc022bno.1	NM_001190730
uc011mab.2	NM_001190730
uc011mac.2	NM_001190729
uc004bqo.2	NM_014636
uc004bqq.4	NM_001190728
uc011mad.2	NM_032293
uc011mae.2	NM_032293
uc004bqt.1	NM_032293
uc010mxi.3	NM_032293
uc004bqu.4	NM_014580
uc010mxj.4	NM_001271711
uc031tfc.1	NM_001271712
uc031tfd.1	NR_073416
uc004bqw.4	NM_007135
uc011maf.2	NM_007135
uc011mag.2	NM_007135
uc004brb.2	NM_001005373
uc004brc.3	NM_138361
uc010mxk.2	NM_001190723
uc004brd.2	NM_001005374
uc004bre.2	NM_001005374
uc004brg.2	NM_001005374
uc004brk.2	NM_003165
uc004brl.2	NM_001032221
uc004brn.1	NM_001012502
uc010mxl.1	NM_001012502
uc004brq.1	NM_144965
uc011mai.1	NM_144965
uc004brr.1	NM_144965
uc010mxn.1	NM_144965
uc022bnr.1	NR_039767
uc004bse.2	NM_001261
uc004bsf.1	NM_001018078
uc004bsg.1	NM_004957
uc004bsh.1	NM_004957
uc011mal.1	NM_004957
uc004bsi.1	NM_001018078
uc004btb.4	NM_001006641
uc004btd.4	NM_001265614
uc004btc.4	NM_001006642
uc004bte.4	NM_052901
uc004btf.4	NM_001006642
uc004btn.3	NR_024425
uc010mxq.2	NM_005564
uc011map.1	NM_005564
uc004bto.1	NM_005564
uc022bnw.1	NM_024112
uc004btp.1	NM_024112
uc022bnx.1	NM_004408
uc022bny.1	NM_001005336
uc022bnz.1	NM_001005336
uc022boa.1	NM_004408
uc022bob.1	NM_004408
uc004bub.1	NM_004408
uc004buc.1	NM_001005336
uc010mxx.1	NM_001040011
uc004bup.3	NM_001040011
uc011max.1	NM_016035
uc004bur.4	NM_016035
uc010mxy.3	NM_016035
uc004but.3	NM_005094
uc004buu.3	NM_005094
uc004buv.3	NM_030914
uc031tfg.1	NR_049743
uc011may.2	NM_001135947
uc031tfh.1	NM_001265582
uc022boi.1	NR_039815
uc004buy.1	NM_016174
uc010mxz.3	NM_016174
uc004buz.4	NM_016174
uc010mya.1	NM_016174
uc011maz.2	NM_153436
uc011mba.2	NM_001242352
uc010myb.3	NM_002540
uc011mbc.2	NM_001242354
uc022boj.1	NM_153439
uc004bva.3	NM_153432
uc004bvb.3	NM_002540
uc011mbd.2	NM_001242353
uc004bvc.3	NM_153435
uc011mbe.2	NM_001242352
uc010myc.3	NM_153436
uc011mbf.2	NM_153440
uc004bvd.4	NM_153433
uc004bve.3	NM_153437
uc004bvh.3	NM_153435
uc004bvi.3	NM_001499
uc004bvj.3	NM_001003722
uc010myd.3	NM_001003722
uc004bvk.3	NM_001195532
uc011mbg.2	NM_001195532
uc011mbh.2	NM_003127
uc004bvm.4	NM_001130438
uc004bvl.4	NM_003127
uc004bvn.4	NM_001195532
uc010mye.1	NM_001195532
uc010myf.1	NM_001195532
uc004bvo.4	NM_001195532
uc004bvt.4	NM_001122821
uc022bol.1	NM_001248000
uc004bvu.4	NM_003011
uc011mbj.2	NM_001248001
uc004bvw.3	NM_013355
uc010myh.3	NM_013355
uc022bom.1	NM_013355
uc031tfi.1	NR_046240
uc010myj.3	NM_018201
uc010myk.3	NM_018201
uc010myl.3	NM_018201
uc004bwc.3	NM_004435
uc004bwl.4	NM_019594
uc010myp.3	NM_001127245
uc010myq.3	NM_001127244
uc004bwo.2	NM_001100876
uc004bwn.2	NM_174933
uc004bwm.2	NM_001100876
uc004bwp.2	NM_001100877
uc004bwq.2	NM_015354
uc004bws.2	NM_015354
uc004bwu.3	NM_015354
uc004bwy.3	NM_032809
uc004bwz.3	NM_032809
uc011mbn.1	NM_032809
uc004bxa.3	NM_032809
uc004bxb.3	NM_032809
uc004bxc.3	NM_020438
uc004bxd.3	NM_001135917
uc004bxe.3	NR_072983
uc004bxl.2	NM_021131
uc011mbo.2	NM_178001
uc004bxn.2	NM_178000
uc010myr.2	NM_178003
uc004bxm.2	NM_178001
uc011mbp.2	NM_001271832
uc004bxo.2	NM_178003
uc011mbq.1	NM_178003
uc010mys.2	NM_001193397
uc011mbr.1	NM_001193397
uc004bxp.3	NM_001193397
uc004bxq.3	NM_001193397
uc004bxs.2	NM_001012715
uc004bxv.3	NR_038955
uc004bxw.3	NR_038955
uc004bxx.3	NR_038955
uc004bxy.2	NR_038955
uc004bxz.2	NR_038955
uc004byd.1	NM_014064
uc011mbs.1	NM_014064
uc010myw.2	NM_014064
uc004byh.3	NM_016307
uc004byk.1	NM_014506
uc004bys.3	NM_001110303
uc004byt.2	NM_001008563
uc004byr.3	NM_006676
uc004bzb.2	NM_020960
uc004bze.2	NM_001136557
uc011mbx.1	NM_001136558
uc004bzd.2	NM_020960
uc004bzg.2	NM_020960
uc004bzi.2	NM_014286
uc010myz.1	NM_001128826
uc004bzm.3	NM_000050
uc004bzn.3	NM_054012
uc010mza.3	NM_054012
uc004bzq.1	NM_003934
uc010mzd.1	NM_003934
uc004bzr.1	NM_003934
uc004bzt.1	NM_021619
uc004bzu.2	NM_014285
uc011mbz.1	NM_014285
uc011mca.1	NM_014285
uc004bzv.3	NM_007313
uc004bzw.3	NM_005157
uc004caa.1	NM_006059
uc010mze.1	NM_006059
uc004cad.2	NM_001185095
uc004cae.2	NM_001185096
uc004cab.2	NM_031426
uc004cac.2	NR_033701
uc011mce.1	NM_031426
uc004caf.1	NM_005085
uc004cag.3	NM_005085
uc004cah.3	NM_005085
uc010mzf.3	NM_005085
uc004cai.3	NM_005085
uc010mzg.3	NM_005085
uc011mcf.1	NM_005085
uc010mzh.1	NM_005085
uc011mcg.2	NM_005085
uc010mzi.1	NM_005085
uc004cal.2	NM_032728
uc004cam.1	NM_013318
uc004can.4	NM_013318
uc010mzj.1	NM_013318
uc004cao.4	NM_013318
uc004cap.4	NM_013318
uc004caq.3	NR_002914
uc004car.3	NR_002914
uc011mch.2	NM_013318
uc011mci.1	NM_007171
uc004cax.3	NM_001136113
uc011mcj.2	NM_001136114
uc004cau.3	NM_001077365
uc004cav.3	NM_007171
uc004caw.3	NM_001077366
uc011mck.2	NM_001136114
uc011mcl.2	NM_001136114
uc011mcm.2	NM_001136114
uc004cbh.2	NM_032536
uc004cbn.3	NM_207417
uc004cbo.3	NM_207417
uc004cbp.1	NM_020064
uc010mzv.3	NM_012204
uc010mzw.3	NM_012204
uc004cbx.1	NM_018956
uc004cby.1	NM_018956
uc004cbz.1	NM_018956
uc004ccg.3	NM_004188
uc010mzy.3	NM_001135031
uc010mzz.2	NM_001122823
uc004ccj.4	NM_001122823
uc004cci.4	NM_012087
uc010naa.2	NM_001807
uc011mcu.1	NR_001275
uc004cde.1	NM_000972
uc010nah.3	NR_002447
uc010nai.1	NR_000017
uc010naj.3	NR_002448
uc010nak.3	NR_000016
uc004cdi.2	NM_017503
uc004cdk.3	NM_153710
uc004cdl.3	NM_153710
uc004cdp.4	NR_024514
uc004cdq.1	NM_139027
uc004cdr.1	NM_139026
uc004cds.1	NM_139026
uc004cdt.1	NM_139027
uc004cdu.1	NM_139026
uc004cdv.4	NM_139025
uc004cdw.4	NM_139027
uc004cdx.4	NM_139026
uc004cdy.1	NM_139027
uc004cdz.4	NM_139025
uc004cea.1	NM_139026
uc004ceb.4	NM_139026
uc011mdh.1	NM_001242369
uc011mdg.1	NM_017586
uc011mdi.1	NM_001242370
uc004cec.2	NM_001135775
uc010nan.2	NM_017586
uc011mdl.2	NM_001145320
uc004cei.3	NM_014694
uc004cej.3	NM_014694
uc004cel.3	NM_000787
uc004ceu.3	NR_015427
uc004cey.3	NM_017588
uc004cez.3	NM_052821
uc004cfa.1	NM_002957
uc004cfb.2	NM_002957
uc022bpa.1	NR_039816
uc004cfc.1	NM_002957
uc004cfd.1	NM_002957
uc004cfe.4	NM_000093
uc031tfl.1	NM_001278074
uc004cfg.1	NM_004108
uc004cfh.1	NM_015837
uc010naq.2	NM_014279
uc004cfk.4	NM_006334
uc004cfl.4	NM_014279
uc010nar.3	NM_014279
uc004cfn.4	NM_014279
uc031tfm.1	NR_046107
uc004cfo.3	NM_173520
uc004cfr.1	NM_014811
uc031tfn.1	NM_016034
uc031tfo.1	NR_051969
uc031tfp.1	NR_051967
uc004cfv.5	NM_016034
uc031tfq.1	NR_051970
uc022bpj.1	NM_001252619
uc004cfz.2	NM_001252617
uc004cga.2	NM_002297
uc022bpk.1	NM_001252618
uc004cgb.3	NM_014582
uc004cgc.3	NM_014582
uc010nau.3	NM_014582
uc010nav.3	NM_014582
uc010naw.1	NM_002571
uc010nay.3	NM_002571
uc010naz.3	NM_002571
uc010nba.1	NM_002571
uc004cge.1	NM_001018049
uc004cgd.1	NM_002571
uc011mdp.1	NM_002571
uc004cgg.1	NM_002571
uc004cgf.1	NM_002571
uc004cgh.1	NR_034016
uc004cgi.1	NR_034017
uc004cgk.2	NM_001001676
uc031tfr.1	NM_001001676
uc011mdq.2	NM_020822
uc010nbf.3	NM_001272003
uc011mdr.2	NM_020822
uc004cgo.1	NM_001272003
uc004chc.3	NM_015597
uc004chd.2	NM_001145638
uc011mdu.1	NM_001145639
uc022bpn.1	NM_001200003
uc004che.2	NM_001200003
uc011mdy.1	NM_015160
uc010nbk.2	NM_015160
uc004chl.3	NM_015160
uc010nbl.3	NM_015160
uc011mdz.2	NM_015160
uc004chm.1	NM_015160
uc004chn.1	NM_015160
uc004chy.3	NM_152571
uc004cid.3	NM_201446
uc010nbp.3	NM_016215
uc004cie.3	NM_201446
uc004cif.3	NM_201446
uc004cih.3	NM_201446
uc022bps.1	NR_029695
uc031tfu.1	NM_201446
uc004cik.3	NM_152421
uc004cil.3	NM_152421
uc004ciz.1	NR_033913
uc011meg.1	NM_032928
uc004cje.4	NM_032928
uc004cjf.3	NM_001039374
uc004cjm.2	NM_024718
uc004cjh.3	NM_001173989
uc004cjj.1	NM_001173988
uc004cji.1	NM_024718
uc004cjk.1	NM_024718
uc004cjl.1	NM_024718
uc010nbs.1	NM_024718
uc022bpu.1	NR_036251
uc004cjn.1	NM_024718
uc011meh.2	NM_001080482
uc011mei.2	NM_001135861
uc004cjq.4	NM_014172
uc004cjs.3	NM_206920
uc011mej.2	NM_206920
uc010nbu.3	NM_021138
uc010nbv.1	NM_021138
uc004cjv.3	NM_021138
uc011mek.2	NM_021138
uc010nbw.3	NM_021138
uc022bpw.1	NR_039697
uc004cka.2	NM_000606
uc022bpx.1	NM_178536
uc004ckb.3	NM_178536
uc004ckc.3	NM_178536
uc004ckd.3	NM_000954
uc004cke.3	NM_000954
uc004ckh.1	NM_207510
uc004cki.3	NM_183241
uc004ckp.1	NM_207511
uc010ncb.3	NM_207309
uc004cla.4	NM_207309
uc004clc.3	NR_045721
uc011mep.3	NM_016219
uc011meo.2	NR_045721
uc004cld.3	NM_016219
uc010ncc.3	NR_045720
uc004clf.1	NM_016219
uc004cli.1	NM_001185090
uc004clj.1	NM_000832
uc004cln.3	NM_001185090
uc004clo.3	NM_001185091
uc004clk.3	NM_007327
uc004clm.3	NM_000832
uc004cll.3	NM_021569
uc004cls.2	NM_003731
uc004clx.3	NM_001144026
uc004clw.3	NM_014434
uc011mes.2	NM_001144028
uc004cly.3	NM_001144027
uc004cmb.3	NM_199001
uc022bqe.1	NM_001190228
uc004cmc.1	NM_080877
uc022bqf.1	NM_001177316
uc011met.2	NM_001177317
uc004cmf.1	NM_080877
uc004cmg.1	NM_006088
uc004cmh.1	NM_006088
uc011meu.2	NR_046340
uc004cmk.2	NM_001256699
uc004cmj.2	NM_001004353
uc004cml.2	NM_001256700
uc010ncd.2	NR_046339
uc011mev.2	NM_001256701
uc004cmm.4	NM_015456
uc004cmn.3	NM_017723
uc004cmv.3	NM_001256067
uc004cmu.3	NM_006647
uc010nch.3	NM_001256068
uc004cnh.4	NM_032477
uc004cns.3	NM_152285
uc004cnp.2	NM_152285
uc004cnx.2	NM_152285
uc004coa.3	NM_001145527
uc004cob.1	NM_001145527
uc011mfc.2	NM_024757
uc010ncn.1	NM_001145527
uc010nco.3	NR_024341
uc004coe.3	NM_024757
uc022bqm.1	NR_030333
uc004cog.3	NM_000718
uc022bqn.1	NM_001243812
uc031tfy.1	NM_000718
uc031tfz.1	NM_001243812
uc011mfd.2	NM_001243812
uc004coi.3	NM_000718
uc004cok.1	NM_001243812
uc010ncp.1	NM_001243812
uc010ncq.3	NR_027156
uc011mfe.1	NM_001145249
uc010mgm.1	NM_182905
uc022bcs.1	NM_182905
uc011llq.1	NM_182905
uc003zfu.1	NM_182905
uc010mgp.1	NM_182905
uc003zfv.3	NR_026822
uc003zfz.4	NM_207305
uc010mgs.3	NM_018491
uc003zgb.4	NM_001145355
uc003zga.4	NM_018491
uc003zgc.4	NM_001145356
uc011llr.1	NM_001145355
uc003zgd.2	NM_001145356
uc003zge.4	NM_152569
uc003zhh.1	NR_015375
uc003zhi.2	NR_015375
uc003zhj.4	NR_015375
uc003zhp.1	NM_014878
uc003zhq.1	NM_014878
uc003zhr.3	NM_134428
uc010mhd.3	NM_134428
uc003zhs.1	NM_002919
uc003zht.1	NM_002919
uc010mhe.1	NM_002919
uc010mhf.1	NM_152629
uc003zhv.1	NM_152629
uc003zhw.1	NM_152629
uc003zhx.1	NM_001042413
uc003zhy.1	NM_152629
uc003zhz.1	NM_152629
uc003zib.1	NM_152629
uc010mhg.1	NM_152629
uc003zic.1	NM_001042413
uc003zie.1	NM_001042413
uc010mhh.1	NM_152629
uc003zid.1	NM_152629
uc010mhi.1	NM_152629
uc003zif.1	NM_152629
uc003zih.1	NM_152629
uc003zig.1	NM_152629
uc003zii.1	NM_001042413
uc003zik.3	NM_001039395
uc003zil.3	NM_001039395
uc011lly.2	NM_001039395
uc011llz.2	NM_001039395
uc003zim.3	NM_001039395
uc022bcz.1	NM_001199856
uc011lma.2	NM_001199852
uc003ziq.2	NM_016282
uc022bda.1	NM_001199855
uc003zir.2	NM_001199853
uc003zix.3	NM_007179
uc003ziz.2	NM_005059
uc003zja.2	NM_134441
uc003zjb.2	NM_006911
uc003zjc.3	NM_018465
uc003zjd.3	NM_018465
uc022bdc.1	NM_024896
uc003zjm.1	NM_024896
uc022bdd.1	NM_024896
uc010mhs.1	NM_024896
uc003zjn.1	NM_024896
uc010mht.3	NM_001017969
uc003zjq.4	NM_001017969
uc011lmf.2	NM_001243202
uc003zjs.3	NM_001243203
uc003zjr.3	NM_012416
uc003zkc.3	NM_000170
uc022bdi.1	NM_033428
uc003zki.3	NM_033428
uc003zkj.3	NM_033428
uc003zkk.3	NM_002839
uc003zkp.3	NM_130392
uc003zkq.3	NM_130391
uc003zkr.3	NM_130393
uc003zks.3	NM_001171025
uc022bdj.1	NM_001040712
uc003zkt.1	NM_002839
uc003zkx.4	NM_001261407
uc003zky.4	NM_001261406
uc010mib.3	NM_001261406
uc010mhx.3	NM_001261406
uc011lmm.2	NM_001261406
uc003zkz.4	NM_001261406
uc010mhz.4	NM_001261406
uc003zlb.4	NM_003829
uc011lmn.3	NM_001261407
uc010mia.1	NM_003829
uc003zlc.2	NR_033863
uc003zld.3	NM_001190737
uc003zlf.3	NM_001190737
uc003zle.3	NM_005596
uc022bdo.1	NM_001190737
uc022bdp.1	NM_001190738
uc011lmo.2	NM_005596
uc003zlg.2	NM_178566
uc003zlh.2	NM_178566
uc003zlj.3	NM_005454
uc003zlk.3	NM_001177704
uc003zll.3	NM_001177704
uc003zlm.3	NM_144966
uc010mic.3	NM_144966
uc003zlp.2	NM_001168341
uc003zlq.2	NM_001168342
uc011lmp.2	NM_001168342
uc003zlr.2	NM_152574
uc010mie.2	NM_001168339
uc011lmr.2	NM_001168341
uc011lmq.2	NM_001168340
uc010mif.2	NM_152574
uc003zls.1	NM_001168342
uc010mig.1	NM_001168342
uc011lms.2	NM_001168340
uc003zlv.4	NM_033222
uc003zlw.4	NM_001128217
uc003zlz.4	NM_021144
uc003zma.4	NM_021144
uc003zly.3	NM_021144
uc031tcu.1	NM_001271829
uc031tcv.1	NM_001271829
uc003zmj.3	NM_017637
uc003zmk.3	NM_017637
uc003zmi.3	NM_017637
uc011lmv.2	NM_017637
uc003zml.3	NM_017637
uc011lmw.2	NM_017637
uc003zmm.3	NM_017637
uc003zmn.1	NM_017637
uc003zmo.1	NM_017637
uc003zmq.1	NM_017637
uc003zmr.1	NM_017637
uc003zmp.1	NM_017637
uc010mij.1	NM_017637
uc003zms.1	NM_017637
uc010mik.1	NM_017637
uc010mil.1	NM_017637
uc003zmt.1	NM_017637
uc003zmu.1	NM_017637
uc010mim.1	NM_017637
uc010min.1	NM_017637
uc003zni.2	NM_153707
uc010mip.2	NM_153707
uc022bdv.2	NM_017645
uc003znk.4	NM_017645
uc011lmz.3	NM_001270890
uc003znl.1	NM_017645
uc003znm.1	NM_017645
uc003znn.1	NR_003009
uc003zno.3	NM_001122
uc011lna.2	NM_001122
uc011lnb.2	NM_001122
uc003znv.1	NM_001010
uc003znw.1	NM_001010
uc003zoa.2	NM_020344
uc003zob.2	NM_001193288
uc011lne.1	NM_004529
uc011lnf.1	NM_004529
uc003zoe.2	NM_004529
uc003zof.3	NM_004529
uc022bdy.1	NR_039684
uc022bea.1	NR_039685
uc010miq.2	NM_001010915
uc010mir.1	NM_001010915
uc003zok.3	NM_002176
uc003zol.1	NM_002177
uc003zom.2	NM_002175
uc003zon.2	NM_021068
uc003zop.1	NM_021057
uc003zoq.1	NM_002171
uc003zor.1	NM_002173
uc003zos.1	NM_021268
uc010mis.3	NM_002172
uc003zou.1	NR_036676
uc011lnh.2	NM_002169
uc003zoy.3	NM_018847
uc011lni.2	NM_021002
uc003zpa.2	NM_006900
uc003zpb.3	NM_000605
uc003zpe.2	NR_027054
uc003zpg.3	NM_176891
uc011lnj.2	NR_029505
uc003zpj.3	NM_058197
uc010miu.3	NM_001195132
uc003zpk.3	NM_000077
uc003zpl.3	NM_058195
uc003zpn.3	NM_078487
uc003zpo.3	NM_004936
uc003zps.3	NM_001171197
uc003zpt.3	NM_001171195
uc003zpu.3	NM_004432
uc003zpv.3	NM_004432
uc003zpw.3	NM_001171197
uc031tdg.1	NM_001271706
uc003zpx.3	NM_001004125
uc003zqb.3	NM_001167575
uc003zqc.3	NM_024828
uc003zqd.3	NM_001031689
uc003zqe.2	NM_001031689
uc003zqh.3	NM_022901
uc010mjd.2	NR_026679
uc003zql.3	NM_020641
uc011lnq.2	NM_001161585
uc003zqm.3	NM_020641
uc003zqn.3	NM_024761
uc003zqq.3	NM_018325
uc022bfa.2	NM_001256054
uc003zqr.2	NM_145005
uc010mjf.2	NM_152570
uc003zqv.2	NM_152570
uc003zqu.2	NM_001258282
uc022bfd.1	NR_030597
uc022bfe.1	NR_030618
uc031tdk.1	NR_046204
uc010mji.3	NM_014314
uc003zra.3	NM_014314
uc010mjj.3	NM_014314
uc010mjk.1	NM_014314
uc011lnr.1	NM_014314
uc003zrb.3	NM_005802
uc003zrc.3	NM_001195622
uc003zre.2	NM_002493
uc003zrf.2	NM_182739
uc022bfg.1	NM_001199987
uc003zrg.1	NM_153809
uc022bfi.1	NM_175073
uc003zrm.3	NM_175073
uc003zrj.3	NR_036576
uc003zrl.3	NR_036577
uc011lns.2	NM_001195254
uc003zrn.3	NM_175073
uc003zro.3	NM_001195249
uc003zrp.3	NR_036579
uc003zrr.3	NM_001195254
uc003zrq.3	NR_036578
uc003zrs.3	NM_175073
uc003zsb.2	NR_036577
uc003zru.3	NM_001195250
uc022bfj.1	NM_175069
uc003zrx.3	NM_001195251
uc003zrw.3	NM_001195252
uc003zry.3	NM_001195248
uc003zrv.3	NM_175069
uc003zrt.3	NR_036576
uc003zsa.1	NM_001195254
uc003zsc.2	NR_036577
uc003zsf.1	NM_018225
uc011lnu.1	NM_018225
uc003zsg.2	NM_001497
uc003zsi.3	NM_001172415
uc003zsj.3	NM_001172415
uc003zst.3	NM_001170
uc003zsu.1	NM_001170
uc010mjs.2	NM_001170
uc010mjt.2	NM_001170
uc011lnx.1	NM_001170
uc011lny.1	NM_001170
uc003zss.3	NM_001170
uc011lnz.1	NM_001170
uc011loa.1	NM_001170
uc003zsx.3	NM_004925
uc010mju.3	NM_004925
uc003zsv.2	NM_004925
uc003zsy.3	NM_022917
uc003zsz.3	NM_022917
uc003zta.3	NM_139235
uc010mjv.3	NM_022917
uc011lob.2	NM_022917
uc003ztb.1	NM_139235
uc022bfm.1	NR_003667
uc003zth.4	NR_023917
uc003ztn.1	NM_018449
uc003zto.1	NM_018449
uc003ztp.2	NM_018449
uc011loc.1	NM_018449
uc011lod.1	NM_018449
uc011loe.1	NM_018449
uc003ztq.1	NM_018449
uc011lof.1	NM_018449
uc011log.1	NM_018449
uc003ztr.2	NM_018449
uc031tdn.1	NR_102370
uc003zts.3	NM_018449
uc010mjz.3	NR_003685
uc031tdo.1	NM_018449
uc003ztt.2	NM_015397
uc010mkb.3	NM_194313
uc003zua.4	NM_194313
uc003zue.4	NM_020702
uc003zug.1	NM_147168
uc022bgb.1	NM_001252195
uc003zuf.1	NM_147169
uc003zuh.1	NM_032596
uc003zui.1	NM_147168
uc011lok.2	NM_001184940
uc003zuj.3	NM_147202
uc011lol.2	NM_001184942
uc003zul.3	NM_001184945
uc022bgc.1	NM_001184941
uc022bgd.1	NM_001184943
uc003zuk.3	NM_001184945
uc003zun.1	NM_198573
uc003zuo.3	NM_198573
uc003zup.2	NM_147164
uc003zuq.2	NM_001842
uc022bgg.1	NM_001207011
uc003zuu.3	NM_148179
uc003zuv.3	NM_148178
uc003zuw.1	NM_024348
uc003zux.1	NM_007234
uc011lon.2	NM_001017363
uc003zva.4	NM_147157
uc003zuz.3	NM_005866
uc003zvb.3	NM_005866
uc003zvc.3	NM_147157
uc003zvd.3	NM_005866
uc011loo.1	NM_005866
uc003zvm.1	NM_006664
uc003zvn.3	NM_006274
uc010mkf.3	NM_006274
uc003zvo.4	NM_002989
uc011lor.2	NM_001141917
uc003zvp.4	NR_024481
uc003zvy.2	NM_007126
uc010mkh.1	NM_007126
uc010mki.1	NM_007126
uc003zwb.1	NM_004629
uc010mkj.1	NM_004629
uc011lot.1	NM_004629
uc003zwe.3	NM_001201484
uc003zwd.3	NM_032634
uc003zwf.3	NM_152850
uc003zwc.1	NM_032634
uc003zwg.2	NM_032634
uc003zwi.3	NM_013442
uc011lou.2	NM_013442
uc003zwl.3	NM_025182
uc003zwm.3	NM_025182
uc003zwn.3	NM_025182
uc003zwo.3	NM_025182
uc003zwp.1	NM_025182
uc010mkk.1	NM_025182
uc003zwy.3	NM_001099951
uc010mkr.3	NM_001164310
uc011lov.2	NM_001099951
uc011low.2	NM_001099951
uc010mkt.1	NM_001782
uc003zxb.2	NM_001782
uc010mku.2	NM_001782
uc010mkv.2	NM_001782
uc010mkw.1	NM_001782
uc003zxe.1	NM_014450
uc031tdq.1	NM_014450
uc003zxh.2	NR_003051
uc003zxl.3	NM_032818
uc003zxm.1	NM_032818
uc011loz.1	NM_032818
uc003zxq.3	NM_213674
uc003zxs.3	NM_003289
uc010mkz.3	NM_213674
uc011lpa.2	NM_003289
uc003zxt.2	NM_006289
uc003zxu.4	NM_006289
uc003zxw.3	NM_020944
uc011lpd.2	NM_020944
uc003zxx.1	NM_020944
uc011lpb.1	NM_020944
uc011lpc.1	NM_020944
uc003zxy.1	NM_020944
uc003zyb.2	NM_001044264
uc003zye.3	NM_172312
uc003zyg.3	NM_001039592
uc003zyh.3	NM_032593
uc003zyj.2	NR_052026
uc010mlc.2	NM_001012446
uc011lpg.1	NM_001012446
uc011lph.2	NM_001004487
uc011lpi.2	NM_019897
uc010mlh.3	NM_005476
uc010mlg.3	NM_001190383
uc011lpl.2	NM_001190384
uc010mli.3	NM_001128227
uc010mlj.3	NM_001190388
uc003zzh.3	NM_022781
uc003zzi.3	NM_194329
uc003zzj.3	NM_194328
uc003zzk.3	NM_194332
uc003zzl.3	NM_194332
uc003zzm.3	NM_194330
uc022bgr.1	NR_039686
uc011lpt.1	NM_016734
uc011lpu.1	NM_016734
uc011lpv.1	NM_016734
uc003zzo.1	NM_016734
uc011lpw.1	NM_016734
uc011lpx.1	NM_016734
uc011lpy.1	NM_016734
uc010mls.1	NM_016734
uc011lpz.1	NM_016734
uc011lqa.1	NM_016734
uc010mlq.1	NM_016734
uc011lqb.1	NM_016734
uc010mlo.1	NM_016734
uc010mlp.1	NM_016734
uc011lqc.1	NM_016734
uc010mlr.1	NM_016734
uc022bgs.1	NR_039766
uc022bgt.1	NR_039687
uc011lqd.1	NM_016734
uc011lqe.1	NM_016734
uc011lqf.1	NM_016734
uc011lqg.1	NM_016734
uc003zzx.3	NM_014872
uc004aab.3	NM_012166
uc004aac.3	NM_012166
uc004aad.3	NM_012166
uc004aae.4	NM_001134484
uc011lql.2	NM_001134484
uc004aaf.3	NM_001134485
uc010mlx.3	NM_001001790
uc004aal.3	NM_016042
uc004aam.3	NM_001002269
uc004aaq.1	NR_024872
uc004aar.1	NR_024873
uc004aav.2	NM_033412
uc004aax.3	NM_003028
uc004aaz.3	NM_001007563
uc004abb.1	NR_047651
uc010mmc.1	NR_047651
uc010mmd.1	NM_147195
uc004abf.1	NM_147195
uc004abg.4	NM_147195
uc010mme.3	NM_147195
uc004abi.3	NM_033655
uc004abj.3	NM_033655
uc011lqr.2	NM_033655
uc004abk.1	NM_033655
uc011lqs.1	NM_033655
uc010mmh.3	NR_003528
uc004abo.4	NR_003528
uc004abn.3	NR_027861
uc010mmm.2	NM_033160
uc004abs.2	NM_033160
uc010mmn.1	NM_033160
uc004abt.4	NM_015667
uc010mmp.3	NR_003528
uc004abx.3	NR_027861
uc010mmq.2	NR_015363
uc010mmr.2	NR_015363
uc010mms.3	NR_015363
uc004aca.4	NR_003670
uc011lqu.1	NR_003670
uc031tdv.1	NR_046175
uc004act.3	NR_026759
uc010mmz.3	NR_026759
uc004acw.1	NM_001012421
uc010mna.1	NM_001012419
uc004acy.4	NR_027472
uc011lrb.2	NM_001145196
uc004adw.2	NR_026802
uc004adv.2	NR_026802
uc004adx.4	NM_015667
uc031tdz.1	NR_046175
uc004aem.1	NR_002817
uc004aen.1	NR_002817
uc004aeo.1	NR_002817
uc004aep.1	NR_002817
uc004aet.4	NR_027422
uc022bht.1	NR_033907
uc004aff.4	NR_002836
uc010mns.1	NR_015361
uc010mnt.1	NR_015361
uc004afh.2	NR_015361
uc004afi.2	NM_001085476
uc004afj.4	NM_001085457
uc004afk.4	NM_001085457
uc011lrf.2	NM_001085457
uc004afl.3	NM_001024916
